owner,repo,commit_hash,commit_url,performance_message
keycloak,keycloak,bac5ec8858c48e0139cda22c8ffc7720f2c0447c,https://github.com/keycloak/keycloak/commit/bac5ec8858c48e0139cda22c8ffc7720f2c0447c,Better caching for federated users Closes #35637  Signed-off-by: rmartinc <rmartinc@redhat.com>
crate,crate,e9b5b0825104a6d8693ec7f520c74c7d5ae40a74,https://github.com/crate/crate/commit/e9b5b0825104a6d8693ec7f520c74c7d5ae40a74,Implement ActionListener.withOnResponse/onFailure using .wrap  Also adds an inner `SimpleListener` to avoid creating anonymous classes and optimizes its `accept` to avoid one function call
camunda,camunda,073c4e130cf10c14e33ecf85fe464a49a3e53840,https://github.com/camunda/camunda/commit/073c4e130cf10c14e33ecf85fe464a49a3e53840,perf: avoid copy of `ElementInstance`
netty,netty,9c3a01dd219f3a1e904b2a6a9f842e428266eed4,https://github.com/netty/netty/commit/9c3a01dd219f3a1e904b2a6a9f842e428266eed4,IoUring: Fill buffer rings from IO thread (#14851)  Motivation:  We should better fill the buffer rings from the thread that will actual use it as the used ByteBufAllocator might return buffers that are cheaper to release on the allocation thread.  Modification:  - Make fill method package-private and call it from the initialize() method.  Result:  Possibility of allocating buffers that will be cheaper to release on the IO thread.
quarkusio,quarkus,1c310a92aab57b308c3b437701fc43b9bc1570d5,https://github.com/quarkusio/quarkus/commit/1c310a92aab57b308c3b437701fc43b9bc1570d5,Merge pull request #45997 from radcortez/system-properties  Lazy System Properties for native image
alibaba,fastjson2,b8aaa09631c46f5a8bec0f770bea1e8351db304e,https://github.com/alibaba/fastjson2/commit/b8aaa09631c46f5a8bec0f770bea1e8351db304e,optimization for jsonb deserialize non default constructor
datastax,jvector,7cbb2e1a2e6b40aba7f46888fde2e273e7c835be,https://github.com/datastax/jvector/commit/7cbb2e1a2e6b40aba7f46888fde2e273e7c835be,Improved use ScoreTracker to avoid wasteful searching for very large k (#387)  This improves upon #384 by making the quantiles estimation more lightweight. It models the recent scores as a Normal distribution and uses incremental updates to track sufficient statistics of its mean and variance. Then  quantiles are computed from these statistics.  ---------  Co-authored-by: Jonathan Ellis <jbellis@datastax.com>
apache,pulsar,397b0211cf1c9069d80daa691ca530e09bc37999,https://github.com/apache/pulsar/commit/397b0211cf1c9069d80daa691ca530e09bc37999,[improve][broker] Enable concurrent processing of pending read Entries to avoid duplicate Reads (#24346)
openhab,openhab-addons,e7acb14d027f4a6371cc871304be1edb9e22cc72,https://github.com/openhab/openhab-addons/commit/e7acb14d027f4a6371cc871304be1edb9e22cc72,[easee] speedup command processing (#18027)  * speedup command processing  Signed-off-by: Alexander Friese <af944580@googlemail.com>
netty,netty,0aaafe3e82cdd3c363fc238a11a5a515c7dc8a36,https://github.com/netty/netty/commit/0aaafe3e82cdd3c363fc238a11a5a515c7dc8a36,Avoid `WebSocketServerHandshakerFactory` instance allocation (#15263)  Motivation:  Each websocket handshake process allocates a `WebSocketServerProtocolHandshakeHandler` class instance  just to call a single method for handshake creation. This allocation could be simply avoided.  Modification:  Extracted `WebSocketServerHandskaerFactory.newHandshaker()` method to a new static `resolveHandshaker` method and invoke it from `WebSocketServerProtocolHandshakeHandler`.  Result:  Fewer allocations and GC work.
google,guava,1a300f6b2f7ba03ae9bc3620a80c4d4589c65b69,https://github.com/google/guava/commit/1a300f6b2f7ba03ae9bc3620a80c4d4589c65b69,Make `AbstractFuture` use `VarHandle` when available.  For now  this is only for the JRE flavor  not for Android.  Our not entirely great benchmarks suggest that this may actually improve performance slightly over the current `Unsafe`-based implementation. This matches my sense that [alternatives to `Unsafe` have gotten faster](https://github.com/google/guava/issues/6806#issuecomment-2518256341).  There are plenty of other [places in Guava that we use `Unsafe`](https://github.com/google/guava/issues/6806)  but this is a start.  Also: I'm going to consider this CL to "fix" https://github.com/google/guava/issues/6549  even though: - We already started requiring newer versions of Java to build our _tests_ in cl/705512728. (This CL is the first to require a newer JDK to build _prod_ code  again only to _build_ it  not to _run_ it.) - We already started requiring newer versions of Java to build our _GWT_ module in cl/711487270. - This CL requires only Java 9  not Java 11. - None of the changes so far should require people who _build our Maven project_ to do anything (aside from GWT users)  since our build automatically downloads a new JDK to use for javac since cl/655647768. RELNOTES=n/a PiperOrigin-RevId: 711733182
prestodb,presto,4098a9baf12da1f2f15f1a7ad0b41ee509755785,https://github.com/prestodb/presto/commit/4098a9baf12da1f2f15f1a7ad0b41ee509755785,[native] Fetch session properties and functions only once from sidecar
igniterealtime,Openfire,e22b029e623bbf7f3110cfb6202f02bdcbe3b93f,https://github.com/igniterealtime/Openfire/commit/e22b029e623bbf7f3110cfb6202f02bdcbe3b93f,Merge pull request #2739 from guusdk/StringBuffer  Replace StringBuffer with StringBuilder
quarkusio,quarkus,80e4bc642bc088403f29c6c8c6e6b1bd98fc2df3,https://github.com/quarkusio/quarkus/commit/80e4bc642bc088403f29c6c8c6e6b1bd98fc2df3,OpenTelemetryLogHandler - Do not read config for each publish  This is definitely suboptimal and can lead to infinite loops.  Also made some other micro improvements.
alibaba,fastjson2,f6fd8366c53f881d49f3de0986a2233871c39445,https://github.com/alibaba/fastjson2/commit/f6fd8366c53f881d49f3de0986a2233871c39445,optimize readString
netty,netty,3816df0f6bd893cff7a5bade144a7c08da07c2da,https://github.com/netty/netty/commit/3816df0f6bd893cff7a5bade144a7c08da07c2da,IoUring: Only cancel operations once (#14920)  Motivation:  cancelOps(...) might be called multiple times while trying to teardown a channel. There is not need to submit multiple ASYNC_CANCEL for the same operation  so guard against it.  Modifications:  Just set the ids to 0 after the cancel was submitted and guard against submitting a cancel if the id is 0  Result:  Less submissions during teardown of a Channel
trinodb,trino,6ab17dc5443491e7c15fcbedb3f08c63da2a7e01,https://github.com/trinodb/trino/commit/6ab17dc5443491e7c15fcbedb3f08c63da2a7e01,Skip subquery plan if subqueryExpression List is empty for efficiency
apache,iotdb,b498285c4f413251e2fe3ebe52a5b1530a0b762f,https://github.com/apache/iotdb/commit/b498285c4f413251e2fe3ebe52a5b1530a0b762f,Pipe: Modify MaxAllowedPinnedMemTableCount to adapt to changes in the number of DRs & Modify the implementation of the poll method in PipeRealtimePriorityBlockingQueue to reduce commit queue backlog & Adjust the default thread count related to Pipe for better performance & Significantly reduce pipeMemoryAllocateRetryIntervalMs & Provide a switch for memory control of ConnectorReadFileBuffer (#14917)
netty,netty,d1b63585a695426b0ab5aab75d6499ee9269fd55,https://github.com/netty/netty/commit/d1b63585a695426b0ab5aab75d6499ee9269fd55,IoUring: Use buffer ring for all reads when configured. (#14804)  Motivation:  When we first introduced the support for a buffer ring we decided to only use if for the first read as we didn't have a good way to fill the ring when we did run out of buffers. This is not true anymore after df496ccf93f81a17e3773c64a3773d0c78014737  so we should just always use the buffer ring if configured.  Modifications:  Always use the buffer ring for recv when configured.  Result:  Better use of the buffer ring if configured
apache,dubbo,3771339964ae52c21dac6fb34d7988314dde7e46,https://github.com/apache/dubbo/commit/3771339964ae52c21dac6fb34d7988314dde7e46,Optimize parseCharset method for best performance. (#15203)
apache,pulsar,6db275c3407ef7b7d308ac2eeaa3581f0d3576be,https://github.com/apache/pulsar/commit/6db275c3407ef7b7d308ac2eeaa3581f0d3576be,[improve][broker] Avoid PersistentReplicator.expireMessages logic compute backlog twice (#23957)
camunda,camunda,d838e7c049e183b57f30d98e39f0eb0ebd237751,https://github.com/camunda/camunda/commit/d838e7c049e183b57f30d98e39f0eb0ebd237751,feat: when partition is bootstrapped do not subscribe to events if already done
apache,pinot,1891ef245e178c3cdd018ec63af8035868bf4c95,https://github.com/apache/pinot/commit/1891ef245e178c3cdd018ec63af8035868bf4c95,Implement parallel segment download and untar for improved performance (#16249)  * Implement parallel segment download and untar for improved performance  * remove extra line.  * Add global minion config.  * Code refactoring.  * Fix for integration tests.  * review addressing  ---------  Co-authored-by: abhishekbafna <abhishek.bafna@startree.ai>
prestodb,presto,d7af26531adae67840cd93bf5067047fb37f1112,https://github.com/prestodb/presto/commit/d7af26531adae67840cd93bf5067047fb37f1112,optimize APPROX_DISTINCT operations on constant conditional values (#25262)  Summary: Pull Request resolved: https://github.com/prestodb/presto/pull/25262  `APPROX_DISTINCT` operations on a conditional constant value (e.g. `APPROX_DISTINCT(IF(expr  'abcd'))`) are more expensive than and functionally equivalent to `ARBITRARY(IF(expr  1  0))`  Adding an optimizer rule to replace any `APPROX_DISTINCT` operations on constant conditional values with equivalent calls to `ARBITRARY`  This comes up in some automated queries  Differential Revision: D76161617
netty,netty,ac9ea92461cb29b0d6c6c48d28d9bbf6cf3a0cfb,https://github.com/netty/netty/commit/ac9ea92461cb29b0d6c6c48d28d9bbf6cf3a0cfb,Replace custom EnumNameMap with switch statement in HttpMethod (#15287)  Motivation:  It seems like a regular switch statement in modern Java outperforms a custom hashmap.  Modification:  Replaced custom EnumNameMap with a switch statement  also removed 3 "if" statements including "fast path" as in real life this is not a case and incoming strings from the decoder are always a new strings.  Result:  Simpler and faster (on the lts JDK  didn't check with older versions) code.  Benchmark:  ``` @Fork(value = 1) @BenchmarkMode(Mode.AverageTime) @State(Scope.Benchmark) @Warmup(iterations = 3) @Measurement(iterations = 3) @OutputTimeUnit(TimeUnit.NANOSECONDS) public class HttpMethodBenchmark {   @Param({"GET"  "UNKNOWN"  "POST"}) private String param;  @Benchmark public HttpMethod enumNameMapLookup() { return HttpMethodLookupEnumMap.forName(param); }  @Benchmark public HttpMethod switchLookup() { return HttpMethodLookupSwitch.forName(param); }  public enum HttpMethod { OPTIONS  GET  HEAD  POST  PUT  PATCH  DELETE  TRACE  CONNECT }  static class HttpMethodLookupEnumMap { private static final EnumNameMap<HttpMethod> map;  static { map = new EnumNameMap<>( new EnumNameMap.Node<>("OPTIONS"  HttpMethod.OPTIONS)  new EnumNameMap.Node<>("GET"  HttpMethod.GET)  new EnumNameMap.Node<>("HEAD"  HttpMethod.HEAD)  new EnumNameMap.Node<>("POST"  HttpMethod.POST)  new EnumNameMap.Node<>("PUT"  HttpMethod.PUT)  new EnumNameMap.Node<>("PATCH"  HttpMethod.PATCH)  new EnumNameMap.Node<>("DELETE"  HttpMethod.DELETE)  new EnumNameMap.Node<>("TRACE"  HttpMethod.TRACE)  new EnumNameMap.Node<>("CONNECT"  HttpMethod.CONNECT) ); }  public static HttpMethod forName(String name) { return map.get(name); }  private static final class EnumNameMap<T> { private final Node<T>[] values; private final int valuesMask;  EnumNameMap(Node<T>... nodes) { values = (Node<T>[]) new Node[findNextPositivePowerOfTwo(nodes.length)]; valuesMask = values.length - 1; for (Node<T> node : nodes) { int i = hashCode(node.key) & valuesMask; if (values[i] != null) { throw new IllegalArgumentException("index " + i + " collision"); } values[i] = node; } }  T get(String name) { Node<T> node = values[hashCode(name) & valuesMask]; return node == null || !node.key.equals(name) ? null : node.value; }  private static int hashCode(String name) { return name.hashCode() >>> 6; }  private static int findNextPositivePowerOfTwo(int value) { return 1 << (32 - Integer.numberOfLeadingZeros(value - 1)); }  static final class Node<T> { final String key; final T value;  Node(String key  T value) { this.key = key; this.value = value; } } } }  static class HttpMethodLookupSwitch { public static HttpMethod forName(String name) { switch (name) { case "OPTIONS": return HttpMethod.OPTIONS; case "GET":     return HttpMethod.GET; case "HEAD":    return HttpMethod.HEAD; case "POST":    return HttpMethod.POST; case "PUT":     return HttpMethod.PUT; case "PATCH":   return HttpMethod.PATCH; case "DELETE":  return HttpMethod.DELETE; case "TRACE":   return HttpMethod.TRACE; case "CONNECT": return HttpMethod.CONNECT; default:        return null; } } }  } ```  Result:  `# VM version: JDK 21.0.7  OpenJDK 64-Bit Server VM  21.0.7+6-LTS ` ``` Benchmark                              (param)  Mode  Cnt  Score   Error  Units HttpMethodBenchmark.enumNameMapLookup      GET  avgt    3  2.442 ± 0.247  ns/op HttpMethodBenchmark.enumNameMapLookup  UNKNOWN  avgt    3  1.430 ± 0.021  ns/op HttpMethodBenchmark.enumNameMapLookup     POST  avgt    3  2.399 ± 0.220  ns/op HttpMethodBenchmark.switchLookup           GET  avgt    3  1.682 ± 0.086  ns/op HttpMethodBenchmark.switchLookup       UNKNOWN  avgt    3  0.533 ± 0.149  ns/op HttpMethodBenchmark.switchLookup          POST  avgt    3  1.598 ± 0.110  ns/op ```
apache,camel,4f1c8337a096fbb7f5d032cff273bda68d8b15bd,https://github.com/apache/camel/commit/4f1c8337a096fbb7f5d032cff273bda68d8b15bd,CAMEL-19898: camel-core - Optimize StreamCaching strategy to skip con… (#18191)  * CAMEL-19898: camel-core - Optimize StreamCaching strategy to skip conversion for well known types and do fast lookup of dedicated StreamCache converters  to bypass regular type converter.
keycloak,keycloak,7802be9508be9f45cdc829f09b0a91fb50e46a27,https://github.com/keycloak/keycloak/commit/7802be9508be9f45cdc829f09b0a91fb50e46a27,Do not return subgroups count when fetching brief representations  Closes #39668  Signed-off-by: Pedro Igor <pigor.craveiro@gmail.com>
quarkusio,quarkus,1808caad6b822d087bb4ea7d2f7df7c2b7e11d12,https://github.com/quarkusio/quarkus/commit/1808caad6b822d087bb4ea7d2f7df7c2b7e11d12,Merge pull request #48296 from michalvavrik/feature/oidc-client-refresh-timer  OIDC Client: Add periodic asynchronous tokens refresh for performance critical applications
igniterealtime,Openfire,7decd3a68b5bc4e0a74b9b0833a949a5b3162f04,https://github.com/igniterealtime/Openfire/commit/7decd3a68b5bc4e0a74b9b0833a949a5b3162f04,Replace StringBuffer with StringBuilder  StringBuilder is a non-thread-safe replacement for StringBuffer.
apache,pinot,fe1767ebdbec857ac245d04a6ddb5e1fa6e520a0,https://github.com/apache/pinot/commit/fe1767ebdbec857ac245d04a6ddb5e1fa6e520a0,Avoid bytes copy in MessageDecoder (#16349)
apache,camel,dd2dacdcbcfd3d16417254e7d9b38d08f168f753,https://github.com/apache/camel/commit/dd2dacdcbcfd3d16417254e7d9b38d08f168f753,(chores) camel-bean: removed redundant operations
alibaba,fastjson2,91e54fc36dc71a3f3e00de51bb32478299828ec4,https://github.com/alibaba/fastjson2/commit/91e54fc36dc71a3f3e00de51bb32478299828ec4,optimization for readLocalDate (#3270)  * optimization for readLocalDate  * use IOUtils.digit2  * check style
